Age,Gender,Height,Weight,CALC,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,CAEC,MTRANS,NObeyesdad,BMI
26.778684,1,1.780089,113.15464,2,1,2.219186,3.0,0,0,2.092326,1,0.545919,1.74288,2,0,3,35.70992468899231
28.377958,1,1.766946,113.235538,2,1,2.314175,3.0,0,0,2.151809,1,0.0,1.578517,2,0,3,36.269051114383686
26.199321,1,1.885119,121.065052,2,1,2.423291,3.0,0,0,2.902682,1,1.243567,0.555591,2,3,3,34.06757742059983
27.266287,1,1.828276,120.872294,2,1,2.637202,3.0,0,0,2.966647,1,1.159598,0.758897,2,3,3,36.16123447286363
27.635029,1,1.806227,120.423567,2,1,2.974006,3.0,0,0,2.565828,1,0.690269,1.339691,2,3,3,36.9119362539363
26.899886,1,1.812919,119.841446,2,1,2.347942,3.0,0,0,2.730663,1,0.689371,0.188693,2,3,3,36.4628188186233
22.758998,1,1.859717,121.284533,2,1,2.654076,2.574108,0,0,1.78471,1,1.170537,0.0,2,3,3,35.068056549499204
22.771001,1,1.86516,121.527369,2,1,2.739,2.740492,0,0,1.824561,1,1.094839,0.0,2,3,3,34.93348469464656
23.826684,1,1.783609,120.921535,2,1,2.591292,2.956422,0,0,2.31083,1,1.48524,0.281815,2,3,3,38.01056641810793
24.186273,1,1.794827,120.919703,2,1,2.611847,2.749334,0,0,2.364849,1,1.141708,0.063005,2,3,3,37.536336486860556
30.945369,1,1.759647,120.009392,2,1,2.766612,3.0,0,0,2.173417,1,1.089344,1.198439,2,0,3,38.758247229484454
31.490699,1,1.773521,120.209711,2,1,2.777165,3.0,0,0,2.106861,1,0.925941,0.2916,2,0,3,38.21790552752661
31.56724,1,1.753327,118.26569,2,1,2.232836,3.0,0,0,2.146398,1,0.886817,0.47787,2,0,3,38.47095156644997
30.444081,1,1.761068,118.370628,2,1,2.571274,3.0,0,0,2.224164,1,1.018158,1.152899,2,0,3,38.16732301071855
31.199261,1,1.848845,125.077863,2,1,2.49619,3.0,0,1,1.662117,1,0.992371,0.217632,2,3,3,36.59143540842316
31.190219,1,1.842812,125.973927,2,1,2.151335,3.0,0,1,1.491169,1,0.883542,0.527766,2,3,3,37.09527582273026
30.575349,1,1.825449,124.95278,2,1,2.01695,3.0,0,0,1.83412,1,0.797209,0.185499,2,3,3,37.49786273388686
30.702559,1,1.86198,126.418413,2,1,2.927187,3.0,0,0,1.508796,1,0.902776,1.015467,2,3,3,36.46366437782082
25.057878,1,1.763987,113.069667,2,1,1.412566,3.0,0,0,2.002495,1,1.592795,0.001867,2,3,3,36.33752576670109
25.151286,1,1.761519,112.835195,2,1,1.289315,3.0,0,0,2.007348,1,1.376217,0.001518,2,3,3,36.36385521864256
25.137087,1,1.772045,114.067936,2,1,1.624366,3.0,0,0,2.081719,1,1.538922,0.356868,2,3,3,36.325708252809015
25.3292,1,1.771817,114.004832,2,1,1.528331,3.0,0,0,2.079353,1,1.522429,0.228598,2,3,3,36.314956675457644
25.66668,1,1.79858,117.93329,2,1,2.037042,3.0,0,0,2.43699,1,1.016254,0.020044,2,3,3,36.456661401812966
25.01277,1,1.788586,117.849351,2,1,2.191108,2.993856,0,0,2.444917,1,1.055854,0.145284,2,3,3,36.838975268495474
25.047945,1,1.803207,118.332966,2,1,1.431346,3.0,0,0,2.098959,1,1.110868,0.196952,2,3,3,36.392725435990926
25.426457,1,1.836592,118.377601,2,1,1.84199,3.0,0,0,2.503244,1,1.226019,0.078207,2,3,3,35.094912017005655
24.825393,1,1.603501,101.038263,3,1,2.996186,1.134042,0,0,1.270166,1,0.073065,1.551934,2,3,3,39.295914593578416
26.624342,1,1.690262,103.180918,3,1,2.649406,1.120102,0,0,1.153286,1,0.216908,0.619012,2,3,3,36.11530872452178
33.722449,1,1.712905,103.276087,3,1,2.525884,2.040582,0,0,1.0,1,1.67036,0.023959,2,3,3,35.19923464882163
32.516469,1,1.695735,102.784864,3,1,2.736647,2.015675,0,0,1.0,1,1.977918,0.056351,2,3,3,35.74482682607695
23.881938,1,1.829971,121.04172,2,1,2.684335,2.711238,0,0,2.732331,1,1.156024,0.442456,2,3,3,36.144870371209464
23.319635,1,1.84629,121.248035,2,1,3.0,2.695396,0,0,2.628816,1,0.975384,0.0,2,3,3,35.569263609251415
23.912387,1,1.774983,119.081804,2,1,2.425503,2.996834,0,0,2.017602,1,1.580263,0.531769,2,3,3,37.796972040893266
24.982997,1,1.78968,118.436166,2,1,1.469384,2.996444,0,0,2.067741,1,1.082236,0.150544,2,3,3,36.9771615273507
24.511445,1,1.852664,121.310257,2,1,2.906269,2.894142,0,0,2.435489,1,1.266739,0.36216,2,3,3,35.34306403516971
24.05331,1,1.872561,121.471077,2,1,2.808027,2.683061,0,0,2.640483,1,1.280191,0.0,2,3,3,34.641838603860705
22.906886,1,1.81955,120.775439,2,1,2.636719,2.806341,0,0,1.967591,1,1.525384,0.315595,2,3,3,36.47964777077644
23.147644,1,1.815514,120.337664,2,1,2.996717,2.791366,0,0,2.626309,1,1.194898,0.034897,2,3,3,36.50920466882468
24.001889,1,1.614075,100.245302,3,1,2.880483,1.703299,0,0,1.006378,1,1.076729,1.058007,2,3,3,38.47836471590033
24.002404,1,1.609418,100.078367,3,1,2.885693,1.685134,0,0,1.011849,1,0.503105,1.217929,2,3,3,38.63692027576923
30.71516,1,1.650189,101.141277,3,1,2.913452,2.269799,0,0,1.0,1,1.889937,0.378818,2,3,3,37.141638359382476
30.64243,1,1.653876,102.583895,3,1,2.919526,2.142328,0,0,1.175714,1,0.958555,0.636289,2,3,3,37.503629072594066
20.068432,1,1.657132,105.580491,3,1,2.724121,1.437959,0,0,1.590418,1,0.029603,1.122118,2,3,3,38.447620761168636
20.914366,1,1.644751,101.067988,3,1,2.801992,1.343117,0,0,1.128942,1,0.233987,0.81998,2,3,3,37.36055351397437
25.512048,1,1.660761,104.321463,3,1,2.748971,1.213431,0,0,1.448875,1,0.128548,1.239038,2,3,3,37.82329793041324
26.844812,1,1.69151,102.59518,3,1,2.680375,1.089048,0,0,1.366238,1,0.181324,1.041677,2,3,3,35.85731930096215
25.919241,0,1.611462,102.093223,2,1,3.0,3.0,0,0,1.023328,1,0.05093,1.0,2,3,4,39.3148639098582
26.0,0,1.584782,105.055597,2,1,3.0,3.0,0,0,1.197667,1,0.0,0.534769,2,3,4,41.829255555314724
18.233541,0,1.792378,137.859737,2,1,3.0,3.0,0,0,2.838893,1,1.990317,0.735868,2,3,4,42.91194863465988
18.147705,0,1.802257,149.935848,2,1,3.0,3.0,0,0,2.181811,1,1.995582,0.939665,2,3,4,46.16066303580928
26.0,0,1.65632,111.93301,2,1,3.0,3.0,0,0,2.774014,1,0.0,0.138418,2,3,4,40.80089507680683
26.0,0,1.600762,105.448264,2,1,3.0,3.0,0,0,1.031354,1,0.0,0.37465,2,3,4,41.151521966582955
25.902283,0,1.678658,104.954834,2,1,3.0,3.0,0,0,1.66616,1,0.210351,0.73421,2,3,4,37.24585918726152
25.540865,0,1.678201,109.900472,2,1,3.0,3.0,0,0,1.471664,1,0.143955,0.444532,2,3,4,39.02218706823798
22.39251,0,1.65563,121.205171,2,1,3.0,3.0,0,0,1.347559,1,0.462951,0.31794,2,3,4,44.21753967728279
21.305402,0,1.694952,133.76473,2,1,3.0,3.0,0,0,1.338241,1,1.92628,0.886135,2,3,4,46.5614835851868
26.0,0,1.622771,109.959714,2,1,3.0,3.0,0,0,2.679137,1,0.0,0.479348,2,3,4,41.75602276186781
26.0,0,1.583889,110.545378,2,1,3.0,3.0,0,0,2.578292,1,0.0,0.492394,2,3,4,44.06472901796858
21.334585,0,1.729045,131.529267,2,1,3.0,3.0,0,0,1.302193,1,1.742453,0.94232,2,3,4,43.995656962866576
22.978655,0,1.664622,114.465425,2,1,3.0,3.0,0,0,2.408442,1,0.194056,0.803141,2,3,4,41.308846213676674
21.01245,0,1.747773,127.902844,2,1,3.0,3.0,0,0,1.705218,1,0.390937,0.998646,2,3,4,41.87069304752408
21.056059,0,1.730113,152.094362,2,1,3.0,3.0,0,0,2.374958,1,0.750111,0.671458,2,3,4,50.81175280566433
18.771001,0,1.746652,133.800129,2,1,3.0,3.0,0,0,2.869234,1,1.465931,0.627886,2,3,4,43.85748880019839
24.265943,0,1.719365,114.511537,2,1,3.0,3.0,0,0,2.987406,1,0.38926,0.526776,2,3,4,38.73584909731795
26.0,0,1.632377,111.946655,2,1,3.0,3.0,0,0,2.737091,1,0.0,0.037078,2,3,4,42.01169339311818
26.0,0,1.642572,111.868169,2,1,3.0,3.0,0,0,2.623489,1,0.0,0.138563,2,3,4,41.46271142508883
25.96701,0,1.654875,104.758713,2,1,3.0,3.0,0,0,2.612758,1,0.24629,0.802136,2,3,4,38.25249472786791
26.0,0,1.627567,107.482662,2,1,3.0,3.0,0,0,2.687378,1,0.0,0.410651,2,3,4,40.575199388580685
20.590046,0,1.736276,130.927138,2,1,3.0,3.0,0,0,1.852692,1,1.46361,0.962336,2,3,4,43.430232085883006
24.497373,0,1.737056,132.527011,2,1,3.0,3.0,0,0,2.86559,1,0.973864,0.58345,2,3,4,43.921459555574955
25.991886,0,1.580968,102.003378,2,1,3.0,3.0,0,0,1.003563,1,0.008127,1.0,2,3,4,40.81016918345623
25.908431,0,1.607128,103.026858,2,1,3.0,3.0,0,0,1.077253,1,0.162083,0.824607,2,3,4,39.88866671445868
18.177882,0,1.821566,142.102468,2,1,3.0,3.0,0,0,2.714949,1,1.999773,0.813784,2,3,4,42.82642255990604
18.112503,0,1.82773,152.720545,2,1,3.0,3.0,0,0,2.154949,1,1.999897,0.957463,2,3,4,45.7165432266296
26.0,0,1.656504,111.993054,2,1,3.0,3.0,0,0,2.893117,1,0.0,0.01931,2,3,4,40.81371335360645
26.0,0,1.637725,111.208963,2,1,3.0,3.0,0,0,2.70914,1,0.0,0.110518,2,3,4,41.46272429102737
25.902283,0,1.669701,104.585783,2,1,3.0,3.0,0,0,1.570188,1,0.210351,0.881848,2,3,4,37.514160973213095
25.540865,0,1.668709,104.754958,2,1,3.0,3.0,0,0,1.412049,1,0.143955,0.753077,2,3,4,37.61953044510411
20.520992,0,1.668642,124.704781,2,1,3.0,3.0,0,0,1.15635,1,0.786828,0.366385,2,3,4,44.78749397134055
20.871153,0,1.690614,129.769141,2,1,3.0,3.0,0,0,1.154698,1,1.71836,0.959218,2,3,4,45.40278651742437
26.0,0,1.622418,110.676343,2,1,3.0,3.0,0,0,2.691584,1,0.0,0.425473,2,3,4,42.04644560900542
26.0,0,1.643332,110.824698,2,1,3.0,3.0,0,0,2.709654,1,0.0,0.25115,2,3,4,41.03797590350559
21.768834,0,1.733383,135.524857,2,1,3.0,3.0,0,0,1.485736,1,1.950374,0.869238,2,3,4,45.10554054929648
20.891491,0,1.748313,133.573787,2,1,3.0,3.0,0,0,2.874336,1,1.624981,0.825609,2,3,4,43.7001437156947
20.941943,0,1.812963,138.730619,2,1,3.0,3.0,0,0,2.641489,1,0.481555,0.735201,2,3,4,42.20796778052687
20.989016,0,1.80734,155.872093,2,1,3.0,3.0,0,0,2.417122,1,0.952725,0.573958,2,3,4,47.718704652597346
18.367481,0,1.745644,133.665587,2,1,3.0,3.0,0,0,2.900857,1,1.508897,0.625371,2,3,4,43.864001718316715
21.051107,0,1.753266,133.852432,2,1,3.0,3.0,0,0,2.95311,1,1.445148,0.67321,2,3,4,43.54423294611752
26.0,0,1.632193,111.886611,2,1,3.0,3.0,0,0,2.617988,1,0.0,0.156187,2,3,4,41.99862744956643
26.0,0,1.641098,111.818345,2,1,3.0,3.0,0,0,2.55057,1,0.0,0.20482,2,3,4,41.5187268520311
25.998646,0,1.640741,104.808542,2,1,3.0,3.0,0,0,2.653531,1,0.190061,0.692343,2,3,4,38.93288779653455
26.0,0,1.618573,104.928643,2,1,3.0,3.0,0,0,1.698767,1,0.0,0.54396,2,3,4,40.05248563719549
22.846357,0,1.757442,133.365094,2,1,3.0,3.0,0,0,2.84837,1,1.206059,0.766668,2,3,4,43.17975493327934
19.885655,0,1.763343,133.952675,2,1,3.0,3.0,0,0,2.835622,1,1.419473,0.816986,2,3,4,43.08020830022258
25.930376,0,1.610086,102.38745,2,1,3.0,3.0,0,0,1.050564,1,0.026033,0.539074,2,3,4,39.49558758912676
25.897815,0,1.664463,102.781971,2,1,3.0,3.0,0,0,1.068493,1,0.112122,1.0,2,3,4,37.09955075410316
26.0,0,1.602025,104.899348,2,1,3.0,3.0,0,0,2.613928,1,0.0,0.553093,2,3,4,40.87278310995751
25.968792,0,1.632896,104.988925,2,1,3.0,3.0,0,0,1.239833,1,0.162279,0.619235,2,3,4,39.37553236426866
18.335019,0,1.771043,137.044959,2,1,3.0,3.0,0,0,2.861533,1,1.70464,0.655571,2,3,4,43.69229464880232
21.700748,0,1.789555,137.767787,2,1,3.0,3.0,0,0,2.832659,1,1.505775,0.923005,2,3,4,43.0187296337179
18.222536,0,1.801746,141.166265,2,1,3.0,3.0,0,0,2.418488,1,1.99507,0.893514,2,3,4,43.48543222258821
20.3756,0,1.787195,151.975864,2,1,3.0,3.0,0,0,2.304716,1,0.82666,0.914492,2,3,4,47.58069041822948
26.0,0,1.644141,111.942544,2,1,3.0,3.0,0,0,2.763005,1,0.0,0.101867,2,3,4,41.4111273342214
26.0,0,1.643355,111.600553,2,1,3.0,3.0,0,0,2.652616,1,0.0,0.250502,2,3,4,41.324115392363304
26.0,0,1.623707,105.037463,2,1,3.0,3.0,0,0,2.553198,1,0.0,0.393838,2,3,4,39.84087771662129
26.0,0,1.610636,105.423532,2,1,3.0,3.0,0,0,2.180566,1,0.0,0.519905,2,3,4,40.63897619288289
25.943827,0,1.629491,104.839068,2,1,3.0,3.0,0,0,2.20979,1,0.114698,0.604422,2,3,4,39.48382508216453
25.291974,0,1.684768,104.821175,2,1,3.0,3.0,0,0,1.444379,1,0.224482,0.912187,2,3,4,36.929107649394574
25.653233,0,1.66494,110.92217,2,1,3.0,3.0,0,0,1.604075,1,0.029728,0.200122,2,3,4,40.01484901939078
25.783865,0,1.655646,110.21734,2,1,3.0,3.0,0,0,1.528258,1,0.01586,0.436068,2,3,4,40.208230144038275
19.17614,0,1.666194,124.805868,2,1,3.0,3.0,0,0,1.228838,1,0.792553,0.639561,2,3,4,44.95560768494614
21.207423,0,1.707508,121.864326,2,1,3.0,3.0,0,0,1.615548,1,1.376534,0.926052,2,3,4,41.79757605004097
21.633056,0,1.754174,133.783955,2,1,3.0,3.0,0,0,1.94595,1,1.493018,0.906611,2,3,4,43.476912105888246
21.009596,0,1.714193,131.866734,2,1,3.0,3.0,0,0,1.709556,1,1.592494,0.925843,2,3,4,44.87617318313619
26.0,0,1.62439,110.008636,2,1,3.0,3.0,0,0,2.507461,1,0.0,0.368472,2,3,4,41.69136989442156
26.0,0,1.638836,110.970479,2,1,3.0,3.0,0,0,2.644135,1,0.0,0.357581,2,3,4,41.31773156322898
26.0,0,1.621245,111.267334,2,1,3.0,3.0,0,0,2.605685,1,0.0,0.199227,2,3,4,42.33215551561567
25.954511,0,1.623514,109.980145,2,1,3.0,3.0,0,0,2.217348,1,0.001015,0.481031,2,3,4,41.72556363412006
21.001969,0,1.736215,132.145549,2,1,3.0,3.0,0,0,1.657541,1,1.672639,0.629285,2,3,4,43.83747503903697
21.772251,0,1.732951,132.904884,2,1,3.0,3.0,0,0,1.817899,1,1.577824,0.930836,2,3,4,44.255614428635795
23.76197,0,1.69135,114.480696,2,1,3.0,3.0,0,0,2.509535,1,0.334264,0.668172,2,3,4,40.018912771455945
24.449655,0,1.635062,113.277388,2,1,3.0,3.0,0,0,2.578038,1,0.165422,0.463196,2,3,4,42.37159140015642
18.378203,0,1.746061,128.261402,2,1,3.0,3.0,0,0,2.501638,1,1.546179,0.66488,2,3,4,42.07045012482593
19.725718,0,1.746529,129.363771,2,1,3.0,3.0,0,0,2.250711,1,0.64235,0.685129,2,3,4,42.40929612850956
21.344018,0,1.746516,144.302261,2,1,3.0,3.0,0,0,2.36651,1,1.247505,0.723366,2,3,4,47.30728221106271
21.322097,0,1.751118,149.291106,2,1,3.0,3.0,0,0,2.309409,1,1.68291,0.70558,2,3,4,48.68588971750968
19.262934,0,1.741014,132.57927,2,1,3.0,3.0,0,0,2.436261,1,1.464674,0.87092,2,3,4,43.73922629966783
21.566815,0,1.748533,133.94608,2,1,3.0,3.0,0,0,2.833566,1,1.413239,0.862724,2,3,4,43.810916854725996
24.475242,0,1.694726,112.776612,2,1,3.0,3.0,0,0,2.724099,1,0.336795,0.153462,2,3,4,39.26630709933085
25.612462,0,1.674515,112.879662,2,1,3.0,3.0,0,0,2.989389,1,0.36009,0.169016,2,3,4,40.256648525844405
26.0,0,1.631332,111.829957,2,1,3.0,3.0,0,0,2.55975,1,0.0,0.237307,2,3,4,42.02168348356967
26.0,0,1.641918,111.86899,2,1,3.0,3.0,0,0,2.635454,1,0.0,0.088309,2,3,4,41.496052951559236
26.0,0,1.640125,111.539494,2,1,3.0,3.0,0,0,2.625537,1,0.0,0.162494,2,3,4,41.464341527399405
26.0,0,1.649178,111.914361,2,1,3.0,3.0,0,0,2.884077,1,0.0,0.096576,2,3,4,41.14819165528352
25.96773,0,1.603404,105.031908,2,1,3.0,3.0,0,0,1.919473,1,0.027101,0.546137,2,3,4,40.854070078326686
25.989938,0,1.644199,105.036075,2,1,3.0,3.0,0,0,2.310076,1,0.07115,0.733085,2,3,4,38.85346226000829
26.0,0,1.628909,106.875927,2,1,3.0,3.0,0,0,2.686824,1,0.0,0.540812,2,3,4,40.279702006388675
25.617227,0,1.628019,108.265922,2,1,3.0,3.0,0,0,1.6213,1,0.090917,0.438216,2,3,4,40.84819216864177
21.030909,0,1.71818,133.466763,2,1,3.0,3.0,0,0,1.517215,1,1.486289,0.937492,2,3,4,45.210135499690246
20.951084,0,1.708581,131.274851,2,1,3.0,3.0,0,0,1.796956,1,1.684582,0.887388,2,3,4,44.96870581810777
22.980221,0,1.724983,132.94066,2,1,3.0,3.0,0,0,2.085553,1,1.271651,0.587932,2,3,4,44.6774308988567
23.426036,0,1.739991,133.485478,2,1,3.0,3.0,0,0,2.837797,1,1.343875,0.803156,2,3,4,44.08999170794325
25.999185,0,1.568543,102.000122,2,1,3.0,3.0,0,0,1.000544,1,0.001297,1.0,2,3,4,41.45795094626575
25.934757,0,1.579893,102.134646,2,1,3.0,3.0,0,0,1.005864,1,0.02006,0.695838,2,3,4,40.918314706014506
20.327723,0,1.782714,154.618446,2,1,3.0,3.0,0,0,2.319559,1,1.97073,0.768375,2,3,4,48.65169258051864
19.47219,0,1.793824,160.935351,2,1,3.0,3.0,0,0,2.069257,1,1.986646,0.947091,2,3,4,50.014023179654735
26.0,0,1.659557,111.999096,2,1,3.0,3.0,0,0,2.956548,1,0.0,0.010056,2,3,4,40.66587957918845
26.0,0,1.65782,111.95611,2,1,3.0,3.0,0,0,2.777557,1,0.0,0.051858,2,3,4,40.735499950301325
25.816445,0,1.684082,104.592372,2,1,3.0,3.0,0,0,1.295436,1,0.282063,0.929356,2,3,4,36.878525139664994
25.498965,0,1.68395,104.846817,2,1,3.0,3.0,0,0,1.241378,1,0.259427,0.852362,2,3,4,36.97403652911728
19.137495,0,1.716521,127.642324,2,1,3.0,3.0,0,0,1.313834,1,0.912334,0.707494,2,3,4,43.32079928274944
20.190733,0,1.680762,125.418548,2,1,3.0,3.0,0,0,1.124366,1,0.877067,0.552006,2,3,4,44.396560664400205
26.0,0,1.623303,110.81746,2,1,3.0,3.0,0,0,2.673754,1,0.0,0.33929,2,3,4,42.05416449619929
26.0,0,1.631856,110.804337,2,1,3.0,3.0,0,0,2.70485,1,0.0,0.243338,2,3,4,41.609557207123046
21.840654,0,1.747479,136.516648,2,1,3.0,3.0,0,0,1.607531,1,1.963379,0.858392,2,3,4,44.70557502615472
20.871667,0,1.782453,137.852618,2,1,3.0,3.0,0,0,2.748909,1,1.989171,0.832515,2,3,4,43.38892038962557
21.501721,0,1.809871,152.394739,2,1,3.0,3.0,0,0,2.351207,1,0.246831,0.91336,2,3,4,46.5237519878824
21.521294,0,1.803677,160.639405,2,1,3.0,3.0,0,0,2.404049,1,0.427905,0.639894,2,3,4,49.378120166451424
18.314593,0,1.745602,133.554686,2,1,3.0,3.0,0,0,2.923792,1,1.536555,0.62535,2,3,4,43.829717245866924
19.529746,0,1.751038,133.843033,2,1,3.0,3.0,0,0,2.955075,1,1.46046,0.655558,2,3,4,43.65204835124973
26.0,0,1.631547,111.588625,2,1,3.0,3.0,0,0,2.554007,1,0.0,0.252635,2,3,4,41.919949245499
26.0,0,1.635905,111.571076,2,1,3.0,3.0,0,0,2.511399,1,0.0,0.258472,2,3,4,41.690342391609654
26.0,0,1.616975,104.846218,2,1,3.0,3.0,0,0,2.653563,1,0.0,0.55415,2,3,4,40.100164904227576
26.0,0,1.62788,104.92057,2,1,3.0,3.0,0,0,2.588107,1,0.0,0.465607,2,3,4,39.59276811066635
21.768153,0,1.76416,133.888629,2,1,3.0,3.0,0,0,2.32502,1,1.441791,0.918468,2,3,4,43.01973718430366
21.238416,0,1.763847,133.937873,2,1,3.0,3.0,0,0,2.836791,1,1.46782,0.890527,2,3,4,43.05083470364158
25.930376,0,1.608808,102.083964,2,1,3.0,3.0,0,0,1.019684,1,0.026033,1.0,2,3,4,39.44110659022042
25.919571,0,1.610488,102.174953,2,1,3.0,3.0,0,0,1.032834,1,0.04525,0.922749,2,3,4,39.39394373332197
25.918524,0,1.621231,104.986792,2,1,3.0,3.0,0,0,1.653049,1,0.139159,0.711331,2,3,4,39.94338503153365
25.565662,0,1.642392,104.988082,2,1,3.0,3.0,0,0,1.204055,1,0.094851,0.603736,2,3,4,38.92121237903975
18.744914,0,1.801983,138.034526,2,1,3.0,3.0,0,0,2.691591,1,1.168368,0.735372,2,3,4,42.509534498563816
21.704699,0,1.787614,137.858254,2,1,3.0,3.0,0,0,2.531456,1,1.980738,0.835771,2,3,4,43.140510428659226
20.089969,0,1.801478,151.417292,2,1,3.0,3.0,0,0,2.226081,1,1.881761,0.933964,2,3,4,46.65707934893731
18.120739,0,1.807576,152.567671,2,1,3.0,3.0,0,0,2.164718,1,1.999631,0.941336,2,3,4,46.69489292552215
26.0,0,1.650125,111.939671,2,1,3.0,3.0,0,0,2.770732,1,0.0,0.125235,2,3,4,41.11027084331649
26.0,0,1.652674,111.919155,2,1,3.0,3.0,0,0,2.814517,1,0.0,0.101598,2,3,4,40.97604451715118
25.986185,0,1.663632,105.122109,2,1,3.0,3.0,0,0,1.626467,1,0.010183,0.412806,2,3,4,37.982149111505414
25.982113,0,1.627818,105.428628,2,1,3.0,3.0,0,0,1.48075,1,0.098043,0.663492,2,3,4,39.78751926048898
25.748627,0,1.66877,104.774144,2,1,3.0,3.0,0,0,1.526416,1,0.180158,0.747909,2,3,4,37.62366977637251
25.959772,0,1.642098,104.966758,2,1,3.0,3.0,0,0,1.482002,1,0.204108,0.657221,2,3,4,38.92724240582724
25.653233,0,1.65757,109.931233,2,1,3.0,3.0,0,0,1.610472,1,0.029728,0.472343,2,3,4,40.01080996903557
25.783865,0,1.643111,109.910012,2,1,3.0,3.0,0,0,1.530992,1,0.01586,0.445495,2,3,4,40.71021997767448
21.412434,0,1.675562,121.639178,2,1,3.0,3.0,0,0,1.484938,1,0.74225,0.604692,2,3,4,43.32638671502868
22.77789,0,1.661415,120.748213,2,1,3.0,3.0,0,0,1.91039,1,0.217455,0.77582,2,3,4,43.74460082294983
21.140165,0,1.713133,133.735889,2,1,3.0,3.0,0,0,1.411365,1,1.564618,0.910683,2,3,4,45.56861270379063
21.413498,0,1.7199,133.886031,2,1,3.0,3.0,0,0,2.41752,1,1.556155,0.873936,2,3,4,45.26149286808129
26.0,0,1.622701,109.982692,2,1,3.0,3.0,0,0,2.688229,1,0.0,0.451377,2,3,4,41.76835178032716
26.0,0,1.622468,110.400847,2,1,3.0,3.0,0,0,2.695094,1,0.0,0.413474,2,3,4,41.93919840586009
26.0,0,1.618867,110.777391,2,1,3.0,3.0,0,0,2.618198,1,0.0,0.380695,2,3,4,42.26966365363402
26.0,0,1.600905,110.074946,2,1,3.0,3.0,0,0,2.555189,1,0.0,0.462973,2,3,4,42.94942550276982
21.391371,0,1.730636,131.902591,2,1,3.0,3.0,0,0,1.419136,1,1.700889,0.930888,2,3,4,44.03944727192056
21.051982,0,1.729719,131.877558,2,1,3.0,3.0,0,0,1.422483,1,1.708971,0.673009,2,3,4,44.07778729294239
23.455303,0,1.677672,114.470482,2,1,3.0,3.0,0,0,2.426094,1,0.294763,0.737226,2,3,4,40.670489443357155
23.69484,0,1.637524,113.90506,2,1,3.0,3.0,0,0,2.495961,1,0.189831,0.652289,2,3,4,42.478352982502386
20.601222,0,1.738717,128.114161,2,1,3.0,3.0,0,0,1.797041,1,1.427413,0.966181,2,3,4,42.37789065382718
20.81158,0,1.741193,128.763843,2,1,3.0,3.0,0,0,1.768111,1,0.616503,0.968151,2,3,4,42.4717449982583
19.993565,0,1.792833,152.43563,2,1,3.0,3.0,0,0,2.365188,1,1.256115,0.760091,2,3,4,47.42494271843313
20.074449,0,1.810427,152.217135,2,1,3.0,3.0,0,0,2.299156,1,1.699056,0.729722,2,3,4,46.440994118070854
18.904037,0,1.743589,133.281333,2,1,3.0,3.0,0,0,2.684819,1,1.46525,0.804491,2,3,4,43.84106410080448
19.783234,0,1.747962,133.936535,2,1,3.0,3.0,0,0,2.84174,1,1.429256,0.775378,2,3,4,43.83642060933492
24.291205,0,1.71146,113.372851,2,1,3.0,3.0,0,0,2.796894,1,0.382189,0.16779,2,3,4,38.705756612595735
25.311534,0,1.685482,113.451224,2,1,3.0,3.0,0,0,2.987718,1,0.387074,0.283804,2,3,4,39.935667521877804
26.0,0,1.639251,111.927001,2,1,3.0,3.0,0,0,2.675567,1,0.0,0.081929,2,3,4,41.65277619016687
26.0,0,1.654784,111.933152,2,1,3.0,3.0,0,0,2.770125,1,0.0,0.088236,2,3,4,40.87672632309213
26.0,0,1.641209,111.856492,2,1,3.0,3.0,0,0,2.621877,1,0.0,0.153669,2,3,4,41.52727322570336
26.0,0,1.643167,111.894229,2,1,3.0,3.0,0,0,2.72005,1,0.0,0.127443,2,3,4,41.4423409600643
25.966504,0,1.63073,104.790549,2,1,3.0,3.0,0,0,2.436097,1,0.129178,0.683736,2,3,4,39.405604480112764
25.950898,0,1.649867,104.791035,2,1,3.0,3.0,0,0,2.535629,1,0.152713,0.7702,2,3,4,38.49694421592063
26.0,0,1.613574,107.012256,2,1,3.0,3.0,0,0,2.678779,1,0.0,0.508848,2,3,4,41.10131766569172
26.0,0,1.627532,106.69053,2,1,3.0,3.0,0,0,2.569713,1,0.0,0.396972,2,3,4,40.27789820708425
20.848608,0,1.726606,131.76807,2,1,3.0,3.0,0,0,1.759352,1,1.469928,0.950438,2,3,4,44.20014492901048
20.801791,0,1.721476,131.042274,2,1,3.0,3.0,0,0,1.837184,1,1.525165,0.926443,2,3,4,44.219056941909365
23.712641,0,1.742901,132.8071,2,1,3.0,3.0,0,0,2.856795,1,1.046463,0.586163,2,3,4,43.71956732964607
24.063874,0,1.737313,133.166595,2,1,3.0,3.0,0,0,2.846259,1,1.295759,0.723154,2,3,4,44.12037107057752
25.95774,0,1.62414,102.233445,2,1,3.0,3.0,0,0,1.067716,1,0.030541,1.0,2,3,4,38.75663569509493
25.909353,0,1.644078,102.277765,2,1,3.0,3.0,0,0,1.029241,1,0.075776,1.0,2,3,4,37.838716212487846
25.954995,0,1.592529,102.874549,2,1,3.0,3.0,0,0,1.074412,1,0.006265,0.845633,2,3,4,40.5632967868826
25.908829,0,1.607734,102.305767,2,1,3.0,3.0,0,0,1.030501,1,0.06582,0.991473,2,3,4,39.57962938376288
